   9.1670692e+00   5.1039108e+00
   5.8941654e+00   6.8493604e+00
   2.5721244e+00   1.7826663e+00
   4.7888205e+00   9.9175104e+00
   4.9209231e+00   5.0755368e+00
   6.1451460e+00   5.3413488e+00
   2.8494481e+00   4.9418565e+00
   7.1699388e+00   6.3265090e+00
   7.0714470e+00   8.3782766e+00
   5.8299719e+00   5.5400115e+00
   2.0971242e+00   6.9900246e+00
   2.5330973e+00   7.2567210e+00
   9.7914165e+00   4.5536104e+00
   3.3087529e-01   6.7248583e-01
   4.9300930e+00   3.6579866e+00
   1.2101277e+00   8.4891557e+00
   1.1913794e+00   4.5925245e+00
   8.1182491e+00   5.8025797e+00
   5.2841949e+00   7.7789336e+00
   3.3713129e+00   6.0558211e+00
   9.4661329e+00   2.6873898e+00
   9.2780559e+00   8.2064237e+00
   4.3635295e+00   9.0668019e+00
   6.7982595e+00   3.9842728e+00
   5.1851502e+00   8.8416044e+00
   1.0688450e+00   9.2407150e+00
   3.9480393e+00   9.1262235e-01
   9.9649207e+00   8.3147343e+00
   5.4520628e+00   6.3404108e+00
   4.1658640e+00   6.5991178e+00
   7.9312839e+00   8.5033441e+00
   6.0717538e-01   6.6693997e+00
   7.6511725e+00   8.3137314e+00
   1.1298517e-01   7.0259964e+00
   9.4849974e+00   8.7157159e+00
   2.0333598e-01   3.4004074e-01
   9.2813575e+00   3.5300418e+00
   2.9661941e+00   1.1990202e+00
   2.9045635e+00   8.4887092e+00
   6.0660079e+00   2.4319046e+00
   9.5680624e+00   1.0907606e+00
   2.6960078e-01   3.2799380e+00
   3.0282165e+00   1.4335419e+00
   6.1209351e-01   2.8225180e+00
   6.2541073e+00   4.6711456e+00
   5.1802489e+00   9.7555731e+00
   8.8569551e+00   9.5976280e+00
   9.4427945e+00   2.6557936e+00
   8.1585420e+00   5.8161799e+00
   2.1911790e+00   1.9975026e+00
   3.5664654e+00   6.0196779e+00
   9.4038081e+00   2.4639681e+00
   3.3060283e+00   6.2976042e+00
   8.9124606e+00   7.2947122e+00
   4.9237380e+00   4.0589555e+00
   3.0160511e+00   2.3719583e+00
   3.1942334e+00   8.6687106e+00
   2.4060470e+00   1.7496597e+00
   8.1997524e+00   7.1240621e+00
   9.7348604e+00   4.6448813e+00
   7.1107486e+00   4.7504148e+00
   5.8266946e+00   6.5305212e+00
   5.4503817e+00   5.0356637e+00
   6.9537692e+00   2.8062809e+00
   5.4782551e+00   5.8393845e+00
   5.1195170e-02   5.8722579e+00
   1.3523398e+00   2.4527757e-01
   3.4008260e+00   6.8831952e-03
   2.3027430e+00   6.4713855e-01
   3.5426580e+00   8.5014468e+00
   9.8961178e+00   8.4397668e+00
   9.4501332e-01   7.4982319e+00
   6.4334636e+00   7.5767370e+00
   2.3458927e+00   5.0166946e+00
   1.8435660e+00   1.1432497e+00
   8.3546183e+00   5.5217665e+00
   4.1923845e+00   2.1752932e+00
   7.1824703e+00   2.0232377e+00
   5.7899940e+00   1.6284399e-01
   7.3214123e+00   2.4634586e+00
   1.1177168e+00   7.4669915e+00
   8.6488298e+00   9.2901310e+00
   9.2596093e+00   6.4207016e+00
   4.6721122e+00   5.9005233e+00
   8.8787932e+00   5.2209009e+00
   7.6476043e+00   3.4705319e+00
   9.8629231e+00   7.6931436e+00
   7.5014366e+00   4.1458698e+00
   3.4227358e+00   4.9840972e+00
   2.5735916e-01   5.4437352e+00
   1.7109381e+00   3.7496726e+00
   5.4612543e+00   8.8229437e+00
   2.5425449e+00   6.6979473e+00
   4.5698233e+00   3.5143605e+00
   3.0832643e+00   9.5971151e+00
   5.5224385e+00   8.6868301e+00
   7.6175359e+00   1.4042892e+00
   2.6595512e+00   1.5535878e+00
   6.7606236e+00   5.6131166e+00
   9.7365100e-01   3.5135125e+00
   8.2870256e+00   2.6386903e+00
   6.4182047e+00   7.4528937e+00
   5.4032690e+00   3.8544774e+00
   4.5663146e+00   4.0740121e+00
   6.0322843e+00   1.3564113e+00
   8.3676518e+00   4.7933303e+00
   4.7698355e-01   8.0958663e+00
   1.7799479e+00   6.4351375e+00
   1.9245338e+00   7.8802253e+00
   8.6214532e+00   5.1311800e+00
   4.7130605e+00   5.7326724e+00
   4.2602605e+00   2.8644143e+00
   3.1812955e-01   2.3264923e+00
   6.1373371e+00   6.0948826e+00
   1.4633850e+00   6.0879679e+00
   3.9988205e+00   4.7480091e+00
   1.3046276e+00   4.9534984e-01
   5.3452058e+00   4.0083904e+00
   1.1329124e+00   9.2438463e+00
   8.1974894e+00   3.7060527e+00
   2.3468539e+00   4.4989674e+00
   8.9087840e+00   2.9828838e+00
   3.8235824e+00   3.6652275e+00
   2.0311892e+00   9.6022779e-01
   4.6848850e+00   2.3475090e+00
   7.6785094e+00   8.5019915e+00
   4.2918292e+00   6.6297893e+00
   8.4607817e+00   4.7767108e+00
   2.0296820e+00   6.4017086e+00
   8.6381965e+00   5.2902161e+00
   2.9384874e+00   5.6546002e+00
   5.4898056e+00   6.6321984e+00
   2.3086477e-01   6.8508400e+00
   6.5127193e+00   8.4175367e-02
   4.0966756e+00   7.1906704e+00
   4.6964851e+00   5.6514527e-01
   1.7997976e+00   8.1437353e+00
   5.9087630e+00   7.5912510e+00
   4.4595137e+00   1.1663752e+00
   6.4468025e+00   8.0364024e-02
   7.2534988e+00   2.6180015e+00
   3.0451160e+00   4.1424957e-01
   1.0758086e+00   4.8437346e+00
   8.2070342e-01   8.5302255e+00
   1.8070618e+00   4.2289598e+00
   7.5018995e+00   8.7132965e+00
   8.2559158e-01   6.5737134e+00
   9.6745758e+00   8.1085148e+00
   8.5342887e+00   9.1230657e+00
   9.8695736e+00   8.7187680e+00
   4.1964659e+00   8.4844800e+00
   8.5161150e+00   8.8050794e+00
   3.4469259e+00   2.4612318e+00
   4.1401481e+00   3.4146541e+00
   5.1920633e+00   4.3169944e+00
   7.9867280e+00   9.8880244e+00
   5.6574233e+00   3.9910476e+00
   1.1523433e-01   3.0045713e+00
   1.0154203e+00   7.9981409e+00
   6.2118436e+00   1.4772478e+00
   2.4683214e-01   1.2089576e+00
   2.2011461e+00   6.1680633e+00
   7.9911211e+00   5.9831412e+00
   6.4733897e-01   8.5717435e+00
   7.4183108e+00   4.4213425e+00
   8.1159745e+00   3.5854778e+00
   4.7105647e+00   5.6443180e+00
   6.9760033e+00   8.2926991e+00
   3.3539003e-01   1.1075347e+00
   6.2391527e+00   3.6999232e+00
   6.2644160e+00   3.3284616e+00
   1.3856903e+00   6.1992779e+00
   1.0740715e+00   6.3419298e+00
   8.6471966e-01   3.7999270e+00
   7.7516361e+00   9.5801950e+00
   1.0591006e+00   4.5092906e+00
   3.4030060e+00   7.2706724e+00
   5.0784511e-01   8.7705327e+00
   5.2435127e+00   8.6757906e+00
   5.9303128e+00   2.6358882e+00
   7.5781648e+00   4.6933782e+00
   4.7111983e+00   2.0409281e+00
   9.6508166e+00   5.4217367e+00
   7.3535843e+00   5.5919054e+00
   5.7365161e+00   7.4344267e-01
   9.4686183e+00   8.8191613e+00
   3.8404298e+00   7.9964383e+00
   2.6398553e-01   1.0894119e+00
   3.3204788e+00   2.4129660e+00
   9.6164087e+00   3.4157497e+00
   8.7158275e+00   8.1121517e+00
   5.1653893e+00   6.8083568e+00
   9.4996944e+00   7.5084850e+00
   2.1485850e+00   8.0166714e+00
   1.9678563e+00   3.4666087e+00
   3.5994278e+00   8.7258491e+00
   6.2588492e+00   9.3350155e-01
   1.6028032e+00   7.6489881e+00
   3.0154901e+00   2.7063865e+00
   6.0600612e+00   4.0348511e+00
   7.9900060e+00   8.7515163e+00
   9.6365823e+00   9.7824508e+00
   4.6022807e+00   9.6227605e+00
   6.2741158e-01   4.7148925e+00
   6.9647845e+00   1.6062926e-01
   7.6094721e+00   5.2920411e+00
   5.4580947e+00   4.9665226e+00
   2.6284456e+00   7.3678706e+00
   3.4077907e+00   3.4392459e-01
   6.5003486e+00   8.8483978e+00
   4.7754336e+00   3.5687150e+00
   7.5076708e-01   9.3777958e+00
   1.9077072e-01   2.7077309e-01
   3.6491024e+00   8.0474024e+00
   4.8808829e+00   8.2210322e+00
   7.4061243e-01   6.1226444e+00
   6.0088354e-01   7.5945878e+00
   2.0726508e+00   2.4283150e+00
   2.5229878e+00   9.8066944e+00
   2.5878955e+00   9.1476764e+00
   3.7607373e+00   4.9851519e+00
   6.3581599e+00   6.1162359e+00
   8.6818610e+00   4.4267804e+00
   2.8783226e+00   9.6759787e+00
   5.1311446e+00   1.1983284e+00
   7.6015003e+00   5.9584088e+00
   8.0838749e+00   9.5483350e+00
   5.3961907e+00   6.6017420e+00
   7.9564455e+00   9.8413261e-01
   8.9429786e+00   3.9601150e+00
   2.2077927e+00   8.0387770e+00
   4.3680218e-01   4.0363140e+00
   3.7237249e+00   8.4616493e+00
   9.1546869e+00   8.5385736e+00
   1.2359437e+00   1.9879509e+00
   4.1826973e+00   5.1280787e+00
   2.6077041e-01   5.4322891e+00
   1.8314579e+00   6.5673455e+00
   1.5995367e+00   6.3851013e+00
   7.0791810e+00   7.0368220e-01
   6.0977668e+00   9.2998796e+00
   6.6459949e+00   8.7272428e+00
   4.2112455e+00   1.7192929e+00
   3.6982979e+00   6.7682639e+00
   2.2331365e+00   3.6393236e+00
   9.7845112e+00   4.2446185e+00
   8.1849516e+00   9.2192660e+00
   5.4273472e+00   5.8045412e+00
   4.2417172e+00   4.3835308e+00
   1.3280633e+00   4.8183984e+00
   6.1592688e+00   4.7159301e+00
   6.2499242e+00   9.5005457e+00
   7.7881046e+00   3.4274164e+00
   5.7279689e+00   5.8054493e+00
   6.3192296e+00   7.0260829e+00
   8.4177845e+00   9.3836735e+00
   3.4245188e+00   6.3092634e+00
   4.2239290e+00   7.3303158e+00
   4.6302655e-01   4.2563398e+00
   5.3945237e+00   8.7908981e+00
   1.3939443e-01   4.5778074e-01
   7.9496494e+00   4.6018384e+00
   4.9385262e-01   4.7217646e+00
   9.8345311e+00   3.4979832e+00
   6.4176688e+00   7.1762681e+00
   3.2508946e+00   9.9646568e-01
   1.4374192e+00   5.6496699e+00
   4.2051751e+00   7.3690298e+00
   9.0839032e+00   8.9122538e+00
   6.4510772e+00   8.0510819e+00
   1.3394705e+00   9.2125742e+00
   7.2473871e+00   6.6123023e+00
   3.8418239e+00   5.5133486e+00
   2.6183900e+00   9.9775198e-01
   8.9830410e+00   4.3504212e+00
   9.2317908e+00   1.6340935e+00
   9.2020839e+00   1.0005034e+00
   1.4512331e+00   2.0082443e+00
   2.9647897e+00   3.3248196e+00
   9.9408481e+00   2.3196330e+00
   6.7915717e+00   8.1830341e+00
   8.1198813e-01   8.5452693e+00
   3.3325898e+00   1.7025020e+00
   4.3342082e+00   1.3663075e+00
   8.4225334e+00   8.7985128e+00
   9.6725319e+00   4.0163517e+00
   8.6723693e+00   1.8472284e+00
   7.3239985e+00   2.3869056e+00
   1.9098432e+00   7.7654215e+00
   8.0526858e+00   7.2386156e+00
   1.4221870e+00   9.0622439e+00
   2.2090653e+00   7.2723867e+00
   8.6085039e+00   3.6847135e+00
   7.6954729e-01   2.8373255e+00
   1.9306615e+00   6.3703503e+00
   4.2294583e+00   8.5910822e+00
   7.0723834e+00   3.5807904e-01
   4.7041963e+00   2.3668271e+00
   2.3380362e+00   1.7925823e+00
   2.5115388e+00   2.9120361e+00
   2.2165731e+00   6.4103725e+00
   1.8159188e+00   8.5875322e-01
   2.0608832e+00   5.2916406e+00
   7.7372047e+00   3.9284328e+00
   1.3415021e+00   5.8557274e+00
   9.6259861e+00   8.2395500e+00
   1.0862880e+00   9.0462027e+00
   3.0885616e+00   9.2124215e+00
   3.9302998e+00   6.6037304e+00
   1.3621969e+00   2.0639368e+00
   1.7707848e-01   1.6901675e+00
   2.0362212e+00   1.2540732e+00
   2.0105018e+00   5.4215103e+00
   6.0603952e+00   2.0402384e+00
   5.0246199e-01   9.7860856e+00
   9.7302908e+00   4.7601167e+00
   2.5452448e+00   3.2990534e+00
   8.6391796e+00   6.6147043e+00
   8.5742154e+00   7.9439776e+00
   1.5635508e+00   3.8347064e+00
   1.5877266e+00   7.5852483e+00
   1.2941550e+00   5.5742167e+00
   6.4423952e-01   3.8342560e+00
   7.3240192e+00   5.5126672e+00
   4.2126346e+00   7.5339614e+00
   5.4632275e+00   5.2228970e+00
   2.1464553e-01   5.8013462e+00
   6.3306796e+00   5.7424584e+00
   2.3388912e+00   1.5135575e+00
   4.7817278e+00   8.7905114e+00
   2.6509700e+00   9.8638111e+00
   7.5131424e+00   8.2105747e+00
   3.8808195e+00   6.4317898e+00
   9.1509560e-01   6.7955843e+00
   3.2792550e+00   1.7030964e+00
   2.1086053e+00   9.5925043e+00
   2.4583375e+00   4.5791748e+00
   4.0383945e+00   1.8251083e+00
   1.2837960e+00   2.1826746e+00
   2.2686383e+00   1.4334459e+00
   7.4209311e+00   7.2676165e+00
   3.9450456e+00   9.5713068e-02
   9.1947690e+00   6.9735236e+00
   5.8480807e+00   6.8064399e+00
   8.4474299e+00   9.1886216e+00
   3.5307621e+00   2.5574929e+00
   3.5374465e+00   5.2267956e+00
   7.6596792e+00   4.9516608e+00
   8.1785149e+00   4.0059517e+00
   8.3007595e+00   3.9754121e+00
   2.9329394e+00   4.5057323e+00
   4.6152430e+00   1.0318364e-01
   7.2700082e+00   7.0693225e+00
   5.8597338e-01   1.7397891e+00
   2.4460039e-01   2.6682774e+00
   4.9104903e+00   5.5635864e+00
   8.7275545e+00   8.3117602e+00
   5.0532135e+00   5.7246359e+00
   3.2568092e+00   5.6192767e+00
   5.0310285e+00   1.8212015e+00
   8.9359000e+00   7.2818450e+00
   8.7593863e+00   2.9149574e+00
   5.5901850e+00   5.4740398e+00
   5.4867886e+00   9.9117515e+00
   6.0159496e+00   8.8765929e-01
   6.2395629e+00   1.5074316e+00
   8.5060957e+00   2.7645189e+00
   2.7036973e+00   2.1232903e+00
   5.6900316e+00   7.9171345e+00
   1.4140768e+00   6.7858686e+00
   3.2735543e+00   4.4091541e+00
   3.4071901e+00   6.5172338e+00
   6.6576735e-01   8.6616537e+00
   2.7241458e+00   3.5580856e+00
   4.5740330e+00   3.1305149e+00
   6.1732261e+00   5.5651575e+00
   4.5254281e+00   1.7493533e+00
   2.7472340e+00   7.6036179e+00
   1.8859679e+00   4.5355547e+00
   8.7712454e+00   5.1439527e+00
   2.2887736e+00   3.3338187e+00
   7.1288720e+00   8.4138612e+00
   5.1738848e-01   7.3241452e+00
   5.2833787e+00   5.5074486e-01
   3.7913147e-02   6.7911466e+00
   9.4095828e+00   2.7054610e-01
   5.3793545e+00   9.1474157e+00
   9.1042946e+00   8.0216220e+00
   4.9870904e-01   8.6380371e+00
   8.7326931e+00   8.7287294e+00
   6.9330804e+00   4.4663540e+00
   4.4058224e+00   8.1337553e+00
   9.9593378e+00   1.4677296e+00
   8.5151044e+00   5.6722299e+00
   1.4411657e+00   5.6878617e+00
   7.2582302e+00   4.5679034e+00
   9.5949936e+00   8.2281029e+00
   8.3331148e+00   8.5308573e+00
   2.4127714e+00   6.1055515e+00
   1.9175081e+00   1.5816840e+00
   9.5612246e-02   7.3260233e+00
   5.3525641e+00   9.1120312e+00
   8.7512518e+00   9.7102030e+00
   8.7876268e+00   9.0367520e+00
   8.4260413e+00   7.8043399e+00
   6.6568519e+00   8.1170283e+00
   1.6952418e-01   1.6224640e+00
   9.3195883e+00   6.0120452e+00
   2.1836461e+00   9.3077673e+00
   9.5828462e+00   8.6034456e+00
   6.2224733e-01   7.6180214e+00
   5.3853595e+00   1.6033618e+00
   7.9386113e+00   4.9771312e-01
   6.2442100e+00   7.9968348e+00
   8.5387658e+00   3.2491938e+00
   9.6746778e+00   2.6890647e+00
   7.2909418e-01   8.5155849e+00
   7.4834479e+00   6.8518530e+00
   4.0279668e+00   8.6383162e+00
   6.0173473e+00   3.1761758e+00
   1.0647128e-01   1.4618779e+00
   8.1937774e+00   1.6586415e+00
   8.9988783e+00   5.9214605e+00
   9.5090427e+00   7.5568182e+00
   8.1982556e+00   2.7094099e+00
   6.4209008e+00   9.0489425e+00
   4.8321830e+00   1.7821407e+00
   2.2331598e+00   6.2379771e+00
   7.7458858e+00   8.0748164e+00
   8.1392932e+00   3.7126915e+00
   3.3316001e-01   6.1254093e+00
   7.7204733e+00   3.5590259e+00
   2.2033577e+00   6.8611074e+00
   1.0298096e+00   4.2981698e+00
   4.5244968e+00   3.0883264e+00
   7.1126989e-01   3.4283888e+00
   8.9941321e+00   9.5311408e+00
   9.2355779e-01   8.4129739e+00
   2.1411154e+00   6.6882011e-01
   7.8188606e+00   6.7529835e+00
   9.9299625e+00   1.7254700e-01
   1.7614335e+00   1.5496775e+00
   3.0029182e-01   5.5961734e+00
   6.8437107e-01   4.4864193e+00
   4.8682788e+00   8.8920287e+00
   4.7690945e+00   1.9173259e+00
   8.2913348e+00   5.1057356e+00
   3.7673374e+00   2.5126622e+00
   5.5316250e+00   4.1437746e-01
   2.1459869e+00   4.8496291e+00
   4.4907053e+00   9.8178741e+00
   9.4688592e+00   4.4046044e+00
   7.7165952e+00   3.4030625e+00
   1.9566988e-01   3.2735944e+00
   1.1801794e+00   8.5319965e+00
   2.5274479e+00   3.7083812e+00
   2.8146755e+00   8.5191573e+00
   8.2028557e+00   6.2272856e+00
   5.0519697e+00   3.9492047e+00
   3.6110477e+00   4.3516675e+00
   1.3161411e+00   9.4380597e+00
   7.2777943e+00   1.0406677e+00
   5.5540383e+00   7.2768858e+00
   6.5486885e-01   5.0961428e+00
   2.9455965e+00   3.4422808e+00
   3.0911215e+00   9.7148616e+00
   2.3372179e+00   8.9466975e+00
   1.6099333e+00   6.2544395e+00
   4.2998892e+00   5.1273261e-02
   4.8405609e+00   1.4002419e+00
   2.7313256e-01   9.2322065e+00
   6.5024059e+00   3.3990660e+00
   9.2839080e+00   1.7943344e+00
   1.9483904e-01   6.3493270e+00
   4.8102633e+00   1.6538452e+00
   6.3919202e+00   4.1729461e+00
   5.3787181e+00   6.4416584e+00
   5.1857359e-01   8.8526942e+00
   1.8730213e+00   1.7592853e+00
   3.1834907e+00   3.7462540e+00
   1.0105149e+00   2.0457414e+00
   3.0990119e+00   4.1769595e+00
   3.2891202e-01   1.3489333e+00
   7.2939022e+00   4.4900764e-02
   2.8240035e+00   4.4499006e+00
   2.5662677e+00   4.8237209e+00
   5.3253155e+00   2.5838067e+00
   7.8751762e+00   2.2068575e+00
   1.1314869e+00   8.5534111e+00
   4.0928071e+00   1.3348456e+00
   9.7161703e+00   8.8775428e-01
   4.5178860e+00   7.8242587e+00
